code,nom,description,version,organisme,statut,secteur
ISO/TS 17919:2013,07.100.30 - Food microbiology,,2013,ISO,actif,Métrologie & Sciences
ISO 10651-2:2004,"11.040.10 - Anaesthetic, respiratory and reanimation equipment",,2004,ISO,actif,Santé & Médecine
ISO 11980:2009,11.040.70 - Ophthalmic equipment,,2009,ISO,actif,Santé & Médecine
ISO 17254:2016,11.060.10 - Dental materials,,2016,ISO,actif,Santé & Médecine
ISO 13397-4:1997,11.060.20 - Dental equipment,,1997,ISO,actif,Santé & Médecine
ISO 14915-2:2003,13.180 - Ergonomics,,2003,ISO,actif,Environnement & Développement durable
ISO/TS 24154:2005,17.120.20 - Flow in open channels,,2005,ISO,actif,Métrologie & Sciences
ISO/ASTM 51310:2002,17.240 - Radiation measurements,,2002,ISO,actif,Métrologie & Sciences
ISO 12167-1:2016,21.100.10 - Plain bearings,,2016,ISO,actif,Industrie & Mécanique
ISO/TR 8646:1985,21.100.20 - Rolling bearings,,1985,ISO,actif,Industrie & Mécanique
ISO 13769:2007,23.020.35 - Gas cylinders,,2007,ISO,actif,Industrie & Mécanique
ISO 10303-110:2011,25.040.40 - Industrial process measurement and control,,2011,ISO,actif,Industrie & Mécanique
ISO 17655:2003,25.160.40 - Welded joints and welds,,2003,ISO,actif,Industrie & Mécanique
ISO/TR 26946:2011,25.220.20 - Surface treatment,,2011,ISO,actif,Industrie & Mécanique
ISO 22778:2006,25.220.40 - Metallic coatings,,2006,ISO,actif,Industrie & Mécanique
ISO/IEC TR 15443-3:2007,35.030 - IT Security,,2007,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 14496-1:2010/Amd 1:2010,"35.040.40 - Coding of audio, video, multimedia and hypermedia information",,2010,ISO/IEC,actif,Informatique & Technologies
ISO/IEC NP 18046-2,35.040.50 - Automatic identification and data capture techniques,,,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 9075-13:2016,35.060 - Languages used in information technology,,2016,ISO/IEC,actif,Informatique & Technologies
ISO/IEC TR 18018:2010,35.080 - Software,,2010,ISO/IEC,actif,Informatique & Technologies
ISO/IEC TR 22560:2017,35.110 - Networking,,2017,ISO/IEC,actif,Informatique & Technologies
ISO/IEC CD 14776-481,35.200 - Interface and interconnection equipment,,,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10373-6:2001,35.240.15 - Identification cards. Chip cards. Biometrics,,2001,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10175-1:1996,35.240.20 - IT applications in office work,,1996,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 15944-1:2011,35.240.60 - IT applications in transport,,2011,ISO/IEC,actif,Informatique & Technologies
ISO 18308:2011,35.240.80 - IT applications in health care technology,,2011,ISO,actif,Informatique & Technologies
ISO 10356:1996,37.060.20 - Motion picture films. Cartridges,,1996,ISO,actif,Informatique & Technologies
ISO 15084:2003,47.080 - Small craft,,2003,ISO,actif,Maritime
ISO 2635:2003,49.060 - Aerospace electric equipment and systems,,2003,ISO,actif,Aéronautique & Espace
ISO 15889:2000,49.140 - Space systems and operations,,2000,ISO,actif,Aéronautique & Espace
ISO/TR 16880:2004,53.020.20 - Cranes,,2004,ISO,actif,Industrie & Mécanique
ISO 105-G01:1993,59.080.01 - Textiles in general,,1993,ISO,actif,Industrie & Mécanique
ISO 17236:2002,59.140.30 - Leather and furs,,2002,ISO,actif,Industrie & Mécanique
ISO 22303:2008,"65.160 - Tobacco, tobacco products and related equipment",,2008,ISO,actif,Agriculture & Agroalimentaire
ISO 16931:2009,67.200.10 - Animal and vegetable fats and oils,,2009,ISO,actif,Agriculture & Agroalimentaire
ISO 19229:2015,71.040.40 - Chemical analysis,,2015,ISO,actif,Chimie & Matériaux
ISO 4716:2002,71.100.60 - Essential oils,,2002,ISO,actif,Chimie & Matériaux
ISO 17246:2005,73.040 - Coals,,2005,ISO,actif,Énergie & Ressources
ISO/CD 20823,75.080 - Petroleum products in general,,,ISO,en cours,Énergie & Ressources
ISO 16530-1:2017,"75.180.10 - Exploratory, drilling and extraction equipment",,2017,ISO,actif,Énergie & Ressources
ISO 16961:2015,75.200 - Petroleum products and natural gas handling equipment,,2015,ISO,actif,Énergie & Ressources
ISO 4545-1:2017,77.040.10 - Mechanical testing of metals,,2017,ISO,actif,Chimie & Matériaux
ISO 22068:2012,77.160 - Powder metallurgy,,2012,ISO,actif,Chimie & Matériaux
ISO 28704:2011,81.060.30 - Advanced ceramics,,2011,ISO,actif,Chimie & Matériaux
ISO 6235:1995,83.040.10 - Latex and raw rubber,,1995,ISO,actif,Chimie & Matériaux
ISO 15361:2000,85.040 - Pulps,,2000,ISO,actif,Industrie & Mécanique
ISO 5636-5:2013,85.060 - Paper and board,,2013,ISO,actif,Industrie & Mécanique
ISO 11684:1995,01.080.20 - Graphical symbols for use on specific equipment,,1995,ISO,actif,Services & Management
ISO/AWI TR 16355-8,03.120.30 - Application of statistical methods,,,ISO,en cours,Services & Management
ISO/DTR 21718,03.220.01 - Transport in general,,,ISO,actif,Services & Management
ISO/TR 20529-1:2017,03.220.20 - Road transport,,2017,ISO,actif,Services & Management
ISO 18465:2017,07.100.30 - Food microbiology,,2017,ISO,actif,Métrologie & Sciences
ISO 10651-3:1997,"11.040.10 - Anaesthetic, respiratory and reanimation equipment",,1997,ISO,actif,Santé & Médecine
ISO 8551:2003,"11.040.40 - Implants for surgery, prosthetics and orthotics",,2003,ISO,actif,Santé & Médecine
ISO 11980:2012,11.040.70 - Ophthalmic equipment,,2012,ISO,actif,Santé & Médecine
ISO 17304:2013,11.060.10 - Dental materials,,2013,ISO,actif,Santé & Médecine
ISO 13397-5:2015,11.060.20 - Dental equipment,,2015,ISO,actif,Santé & Médecine
ISO 14915-3:2002,13.180 - Ergonomics,,2002,ISO,actif,Environnement & Développement durable
ISO 24155:2016,17.120.20 - Flow in open channels,,2016,ISO,actif,Métrologie & Sciences
ISO 15230:2007,"17.160 - Vibrations, shock and vibration measurements",,2007,ISO,actif,Métrologie & Sciences
ISO/ASTM 51310:2004,17.240 - Radiation measurements,,2004,ISO,actif,Métrologie & Sciences
ISO 12167-2:2001,21.100.10 - Plain bearings,,2001,ISO,actif,Industrie & Mécanique
ISO 13769:2018,23.020.35 - Gas cylinders,,2018,ISO,actif,Industrie & Mécanique
ISO 10303-111:2007,25.040.40 - Industrial process measurement and control,,2007,ISO,actif,Industrie & Mécanique
ISO 27307:2015,25.220.20 - Surface treatment,,2015,ISO,actif,Industrie & Mécanique
ISO 22779:2006,25.220.40 - Metallic coatings,,2006,ISO,actif,Industrie & Mécanique
ISO/IEC TR 15446:2004,35.030 - IT Security,,2004,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 14496-1:2010/Amd 2:2014,"35.040.40 - Coding of audio, video, multimedia and hypermedia information",,2010,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 18046-3:2007,35.040.50 - Automatic identification and data capture techniques,,2007,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 9075-13:2016/CD Cor 1,35.060 - Languages used in information technology,,2016,ISO/IEC,en cours,Informatique & Technologies
ISO/IEC 18019:2004,35.080 - Software,,2004,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 23289:2002,35.110 - Networking,,2002,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10373-6:2001/Amd 1:2007,35.240.15 - Identification cards. Chip cards. Biometrics,,2001,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10175-1:1996/Cor 1:1998,35.240.20 - IT applications in office work,,1996,ISO/IEC,actif,Informatique & Technologies
ISO/IEC DIS 15944-1,35.240.60 - IT applications in transport,,,ISO/IEC,actif,Informatique & Technologies
ISO/TS 18308:2004,35.240.80 - IT applications in health care technology,,2004,ISO,actif,Informatique & Technologies
ISO 18920:2000,"37.040.20 - Photographic paper, films and plates. Cartridges",,2000,ISO,actif,Informatique & Technologies
ISO 12222:1996,37.060.20 - Motion picture films. Cartridges,,1996,ISO,actif,Informatique & Technologies
ISO 15085:2003,47.080 - Small craft,,2003,ISO,actif,Maritime
ISO 2635:2003/Amd 1:2017,49.060 - Aerospace electric equipment and systems,,2003,ISO,actif,Aéronautique & Espace
ISO 15889:2003,49.140 - Space systems and operations,,2003,ISO,actif,Aéronautique & Espace
ISO 16881-1:2005,53.020.20 - Cranes,,2005,ISO,actif,Industrie & Mécanique
ISO 7128:1983,53.100 - Earth-moving machinery,,1983,ISO,actif,Industrie & Mécanique
ISO 105-G01:1993/Cor 1:1995,59.080.01 - Textiles in general,,1993,ISO,actif,Industrie & Mécanique
ISO 17236:2016,59.140.30 - Leather and furs,,2016,ISO,actif,Industrie & Mécanique
ISO/TS 22304:2008,"65.160 - Tobacco, tobacco products and related equipment",,2008,ISO,actif,Agriculture & Agroalimentaire
ISO/TS 17383:2014,67.200.10 - Animal and vegetable fats and oils,,2014,ISO,actif,Agriculture & Agroalimentaire
ISO/DIS 19229,71.040.40 - Chemical analysis,,,ISO,en cours,Chimie & Matériaux
ISO 4716:2013,71.100.60 - Essential oils,,2013,ISO,actif,Chimie & Matériaux
ISO 17246:2005/Cor 1:2006,73.040 - Coals,,2005,ISO,actif,Énergie & Ressources
ISO 20844:2004,75.080 - Petroleum products in general,,2004,ISO,actif,Énergie & Ressources
ISO/TS 16530-2:2014,"75.180.10 - Exploratory, drilling and extraction equipment",,2014,ISO,actif,Énergie & Ressources
ISO/TR 17177:2015,75.200 - Petroleum products and natural gas handling equipment,,2015,ISO,actif,Énergie & Ressources
ISO 4545-2:2005,77.040.10 - Mechanical testing of metals,,2005,ISO,actif,Chimie & Matériaux
ISO 22394:2010,77.160 - Powder metallurgy,,2010,ISO,actif,Chimie & Matériaux
ISO 6235:2016,83.040.10 - Latex and raw rubber,,2016,ISO,actif,Chimie & Matériaux
ISO 16065-1:2001,85.040 - Pulps,,2001,ISO,actif,Industrie & Mécanique
ISO 5636-6:2015,85.060 - Paper and board,,2015,ISO,actif,Industrie & Mécanique
ISO/TR 16355-8:2017,03.120.30 - Application of statistical methods,,2017,ISO,actif,Services & Management
ISO/TR 21718:2017,03.220.01 - Transport in general,,2017,ISO,actif,Services & Management
ISO/CD 20529-2,03.220.20 - Road transport,,,ISO,en cours,Services & Management
ISO 18593:2004,07.100.30 - Food microbiology,,2004,ISO,actif,Métrologie & Sciences
ISO 10651-4:2002,"11.040.10 - Anaesthetic, respiratory and reanimation equipment",,2002,ISO,actif,Santé & Médecine
ISO 8615:1991,"11.040.40 - Implants for surgery, prosthetics and orthotics",,1991,ISO,actif,Santé & Médecine
ISO 11981:1999,11.040.70 - Ophthalmic equipment,,1999,ISO,actif,Santé & Médecine
ISO/TS 17576:2004,11.060.10 - Dental materials,,2004,ISO,actif,Santé & Médecine
ISO/TS 24155:2007,17.120.20 - Flow in open channels,,2007,ISO,actif,Métrologie & Sciences
ISO/CD 15230,"17.160 - Vibrations, shock and vibration measurements",,,ISO,en cours,Métrologie & Sciences
ISO/ASTM 51400:2002,17.240 - Radiation measurements,,2002,ISO,actif,Métrologie & Sciences
ISO 12168-1:2001,21.100.10 - Plain bearings,,2001,ISO,actif,Industrie & Mécanique
ISO 13770:1997,23.020.35 - Gas cylinders,,1997,ISO,actif,Industrie & Mécanique
ISO 10303-111:2007/Cor 1:2008,25.040.40 - Industrial process measurement and control,,2007,ISO,actif,Industrie & Mécanique
ISO/TS 17845:2004,25.160.40 - Welded joints and welds,,2004,ISO,actif,Industrie & Mécanique
ISO 27830:2008,25.220.20 - Surface treatment,,2008,ISO,actif,Industrie & Mécanique
ISO 26945:2008,25.220.40 - Metallic coatings,,2008,ISO,actif,Industrie & Mécanique
ISO/IEC TR 15446:2009,35.030 - IT Security,,2009,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 14496-2:1999,"35.040.40 - Coding of audio, video, multimedia and hypermedia information",,1999,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 18046-3:2012,35.040.50 - Automatic identification and data capture techniques,,2012,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 9075-14:2003,35.060 - Languages used in information technology,,2003,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 19500-1:2012,35.080 - Software,,2012,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10373-6:2001/Amd 2:2003,35.240.15 - Identification cards. Chip cards. Biometrics,,2001,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10175-1:1996/Cor 2:1998,35.240.20 - IT applications in office work,,1996,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 15944-2:2006,35.240.60 - IT applications in transport,,2006,ISO/IEC,actif,Informatique & Technologies
ISO/TS 18530:2014,35.240.80 - IT applications in health care technology,,2014,ISO,actif,Informatique & Technologies
ISO 18920:2011,"37.040.20 - Photographic paper, films and plates. Cartridges",,2011,ISO,actif,Informatique & Technologies
ISO 12222:1998,37.060.20 - Motion picture films. Cartridges,,1998,ISO,actif,Informatique & Technologies
ISO 15085:2003/Amd 1:2009,47.080 - Small craft,,2003,ISO,actif,Maritime
ISO 2678:1985,49.060 - Aerospace electric equipment and systems,,1985,ISO,actif,Aéronautique & Espace
ISO 15889:2011,49.140 - Space systems and operations,,2011,ISO,actif,Aéronautique & Espace
ISO/AWI 16881-1,53.020.20 - Cranes,,,ISO,en cours,Industrie & Mécanique
ISO 7129:1982,53.100 - Earth-moving machinery,,1982,ISO,actif,Industrie & Mécanique
ISO 105-G01:2016,59.080.01 - Textiles in general,,2016,ISO,actif,Industrie & Mécanique
ISO 17489:2013,59.140.30 - Leather and furs,,2013,ISO,actif,Industrie & Mécanique
ISO/TR 22305:2006,"65.160 - Tobacco, tobacco products and related equipment",,2006,ISO,actif,Agriculture & Agroalimentaire
ISO 17780:2015,67.200.10 - Animal and vegetable fats and oils,,2015,ISO,actif,Agriculture & Agroalimentaire
ISO 19318:2004,71.040.40 - Chemical analysis,,2004,ISO,actif,Chimie & Matériaux
ISO 4718:1981,71.100.60 - Essential oils,,1981,ISO,actif,Chimie & Matériaux
ISO 17246:2010,73.040 - Coals,,2010,ISO,actif,Énergie & Ressources
ISO 20844:2015,75.080 - Petroleum products in general,,2015,ISO,actif,Énergie & Ressources
ISO 17078-1:2004,"75.180.10 - Exploratory, drilling and extraction equipment",,2004,ISO,actif,Énergie & Ressources
ISO 4545-2:2017,77.040.10 - Mechanical testing of metals,,2017,ISO,actif,Chimie & Matériaux
ISO 23519:2010,77.160 - Powder metallurgy,,2010,ISO,actif,Chimie & Matériaux
ISO 7323:1985,83.040.10 - Latex and raw rubber,,1985,ISO,actif,Chimie & Matériaux
ISO 16065-1:2014,85.040 - Pulps,,2014,ISO,actif,Industrie & Mécanique
ISO 5637:1978,85.060 - Paper and board,,1978,ISO,actif,Industrie & Mécanique
ISO/TR 16705:2016,03.120.30 - Application of statistical methods,,2016,ISO,actif,Services & Management
ISO/DTR 22086-1,03.220.01 - Transport in general,,,ISO,actif,Services & Management
ISO/TR 20545:2017,03.220.20 - Road transport,,2017,ISO,actif,Services & Management
ISO 18593:2018,07.100.30 - Food microbiology,,2018,ISO,actif,Métrologie & Sciences
ISO 10651-5:2006,"11.040.10 - Anaesthetic, respiratory and reanimation equipment",,2006,ISO,actif,Santé & Médecine
ISO 8637:1989,"11.040.40 - Implants for surgery, prosthetics and orthotics",,1989,ISO,actif,Santé & Médecine
ISO 11981:1999/Cor 1:2005,11.040.70 - Ophthalmic equipment,,1999,ISO,actif,Santé & Médecine
ISO/DTS 17988,11.060.10 - Dental materials,,,ISO,en cours,Santé & Médecine
ISO 15087-1:1999,11.060.20 - Dental equipment,,1999,ISO,actif,Santé & Médecine
ISO/DTR 24577,17.120.20 - Flow in open channels,,,ISO,actif,Métrologie & Sciences
ISO/ASTM 51400:2003,17.240 - Radiation measurements,,2003,ISO,actif,Métrologie & Sciences
ISO 12168-2:2001,21.100.10 - Plain bearings,,2001,ISO,actif,Industrie & Mécanique
ISO/TR 9274:1991,21.100.20 - Rolling bearings,,1991,ISO,actif,Industrie & Mécanique
ISO 14245:2006,23.020.35 - Gas cylinders,,2006,ISO,actif,Industrie & Mécanique
ISO 10303-111:2007/Cor 2:2014,25.040.40 - Industrial process measurement and control,,2007,ISO,actif,Industrie & Mécanique
ISO 18278-2:2004,25.160.40 - Welded joints and welds,,2004,ISO,actif,Industrie & Mécanique
ISO 27830:2017,25.220.20 - Surface treatment,,2017,ISO,actif,Industrie & Mécanique
ISO 26945:2011,25.220.40 - Metallic coatings,,2011,ISO,actif,Industrie & Mécanique
ISO 11102-1:1997,27.020 - Internal combustion engines,,1997,ISO,actif,Énergie & Ressources
ISO/IEC TR 15446:2017,35.030 - IT Security,,2017,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 14496-2:1999/Amd 1:2000,"35.040.40 - Coding of audio, video, multimedia and hypermedia information",,1999,ISO/IEC,actif,Informatique & Technologies
ISO/IEC AWI 18046-3,35.040.50 - Automatic identification and data capture techniques,,,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 9075-14:2003/Cor 1:2005,35.060 - Languages used in information technology,,2003,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 19500-2:2003,35.080 - Software,,2003,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10373-6:2001/Amd 3:2006,35.240.15 - Identification cards. Chip cards. Biometrics,,2001,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10175-1:1996/Cor 3:1998,35.240.20 - IT applications in office work,,1996,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 15944-2:2015,35.240.60 - IT applications in transport,,2015,ISO/IEC,actif,Informatique & Technologies
ISO/TR 18638:2017,35.240.80 - IT applications in health care technology,,2017,ISO,actif,Informatique & Technologies
ISO 18922:2003,"37.040.20 - Photographic paper, films and plates. Cartridges",,2003,ISO,actif,Informatique & Technologies
ISO 12222:2000,37.060.20 - Motion picture films. Cartridges,,2000,ISO,actif,Informatique & Technologies
ISO 17373:2005,43.020 - Road vehicles in general,,2005,ISO,actif,Transport & Automobile
ISO 15085:2003/Amd 2:2017,47.080 - Small craft,,2003,ISO,actif,Maritime
ISO 2678-1:1977,49.060 - Aerospace electric equipment and systems,,1977,ISO,actif,Aéronautique & Espace
ISO 15891:2000,49.140 - Space systems and operations,,2000,ISO,actif,Aéronautique & Espace
ISO 17096:2015,53.020.20 - Cranes,,2015,ISO,actif,Industrie & Mécanique
ISO 7129:1989,53.100 - Earth-moving machinery,,1989,ISO,actif,Industrie & Mécanique
ISO 105-G02:1993,59.080.01 - Textiles in general,,1993,ISO,actif,Industrie & Mécanique
ISO 17502:2013,59.140.30 - Leather and furs,,2013,ISO,actif,Industrie & Mécanique
ISO/DIS 22486,"65.160 - Tobacco, tobacco products and related equipment",,,ISO,en cours,Agriculture & Agroalimentaire
ISO 17932:2005,67.200.10 - Animal and vegetable fats and oils,,2005,ISO,actif,Agriculture & Agroalimentaire
ISO/TR 19319:2003,71.040.40 - Chemical analysis,,2003,ISO,actif,Chimie & Matériaux
ISO 4718:2004,71.100.60 - Essential oils,,2004,ISO,actif,Chimie & Matériaux
ISO 17247:2005,73.040 - Coals,,2005,ISO,actif,Énergie & Ressources
ISO 17078-1:2004/Amd 1:2010,"75.180.10 - Exploratory, drilling and extraction equipment",,2004,ISO,actif,Énergie & Ressources
ISO 4545-3:2005,77.040.10 - Mechanical testing of metals,,2005,ISO,actif,Chimie & Matériaux
ISO 26482:2010,77.160 - Powder metallurgy,,2010,ISO,actif,Chimie & Matériaux
ISO 7323:1985/Cor 1:2003,83.040.10 - Latex and raw rubber,,1985,ISO,actif,Chimie & Matériaux
ISO 16065-2:2007,85.040 - Pulps,,2007,ISO,actif,Industrie & Mécanique
